NAME,LONGITUDE,LATITUDE,POPULATION,AREA
AFRO:GHANA:BONO_EAST:KINTAMPO_SOUTH:A0014,-2.0543,8.1140,5610,101.1
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0000,-1.4985,7.6982,1835,46.5
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0001,-1.6846,7.6564,3766,100.7
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0002,-1.8389,7.7193,7676,82.1
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0003,-1.5044,7.7900,3392,113.9
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0004,-1.4157,7.7478,2484,104.7
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0005,-1.5765,7.8227,2228,97.1
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0006,-1.5249,7.6064,3187,96.2
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0007,-1.5876,7.7136,3631,101.6
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0008,-1.6654,7.7647,11637,112.2
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0009,-1.7696,7.6317,9897,106.3
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0010,-1.3490,7.6339,10698,109.9
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0011,-1.4361,7.6347,7626,109.6
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0012,-1.7523,7.7369,6038,96.9
AFRO:GHANA:BONO_EAST:NKORANZA_NORTH:A0013,-1.6090,7.6190,12080,115.1
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0000,-1.6531,7.3740,11722,104.5
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0001,-1.7646,7.5250,19283,94.3
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0002,-1.6007,7.5219,9838,108.8
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0003,-1.5649,7.4416,9264,105.1
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0004,-1.8027,7.4455,10249,100.9
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0005,-1.4988,7.5309,26162,91.5
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0006,-1.6873,7.4556,8065,98.9
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0007,-1.7484,7.3705,9293,111.6
AFRO:GHANA:BONO_EAST:NKORANZA_SOUTH:A0008,-1.6834,7.5487,18557,111.2
AFRO:GHANA:BONO_EAST:PRU_EAST:A0000,-1.0079,8.1089,7017,98.7
AFRO:GHANA:BONO_EAST:PRU_EAST:A0001,-0.7337,8.2784,12712,95.5
AFRO:GHANA:BONO_EAST:PRU_EAST:A0002,-0.9145,8.1386,3345,93.8
AFRO:GHANA:BONO_EAST:PRU_EAST:A0003,-0.6693,8.1173,3436,92.6
AFRO:GHANA:BONO_EAST:PRU_EAST:A0004,-0.9097,8.0544,8915,97.2
AFRO:GHANA:BONO_EAST:PRU_EAST:A0005,-0.8240,8.2008,3811,105.9
AFRO:GHANA:BONO_EAST:PRU_EAST:A0006,-0.9053,7.9720,1648,95.5
AFRO:GHANA:BONO_EAST:PRU_EAST:A0007,-0.8284,8.1043,1880,84.8
AFRO:GHANA:BONO_EAST:PRU_EAST:A0008,-0.9076,8.2192,3437,95.8
AFRO:GHANA:BONO_EAST:PRU_EAST:A0009,-0.9964,8.0105,3361,101.3
AFRO:GHANA:BONO_EAST:PRU_EAST:A0010,-0.7430,8.1758,10189,98.6
AFRO:GHANA:BONO_EAST:PRU_EAST:A0011,-0.9983,8.2000,2892,97.6
AFRO:GHANA:BONO_EAST:PRU_EAST:A0012,-0.5954,8.1660,15082,101.6
AFRO:GHANA:BONO_EAST:PRU_EAST:A0013,-0.8157,8.2909,2732,97.0
AFRO:GHANA:BONO_EAST:PRU_EAST:A0014,-0.8081,8.0028,6537,100.2
AFRO:GHANA:BONO_EAST:PRU_EAST:A0015,-0.6601,8.2255,3575,91.9
AFRO:GHANA:BONO_EAST:PRU_EAST:A0016,-0.7489,8.0774,6999,111.0
AFRO:GHANA:BONO_EAST:PRU_WEST:A0000,-1.3027,8.0844,860,90.3
AFRO:GHANA:BONO_EAST:PRU_WEST:A0001,-1.3025,7.9152,2134,106.8
AFRO:GHANA:BONO_EAST:PRU_WEST:A0002,-1.4596,7.9790,5798,98.8
AFRO:GHANA:BONO_EAST:PRU_WEST:A0003,-1.1232,7.9622,4998,110.2
AFRO:GHANA:BONO_EAST:PRU_WEST:A0004,-1.2979,8.2249,1437,112.0
AFRO:GHANA:BONO_EAST:PRU_WEST:A0005,-1.3824,7.8441,4360,90.4
AFRO:GHANA:BONO_EAST:PRU_WEST:A0006,-1.3105,8.0000,2545,98.6
AFRO:GHANA:BONO_EAST:PRU_WEST:A0007,-1.2079,8.0820,2420,93.1
AFRO:GHANA:BONO_EAST:PRU_WEST:A0008,-1.3676,8.1606,4949,97.2
AFRO:GHANA:BONO_EAST:PRU_WEST:A0009,-1.3949,8.0566,4610,96.8
AFRO:GHANA:BONO_EAST:PRU_WEST:A0010,-1.4641,7.8728,4348,98.1
AFRO:GHANA:BONO_EAST:PRU_WEST:A0011,-1.2127,7.9956,3923,97.4
AFRO:GHANA:BONO_EAST:PRU_WEST:A0012,-1.2924,7.8310,7372,96.7
AFRO:GHANA:BONO_EAST:PRU_WEST:A0013,-1.2542,8.1582,7915,104.9
AFRO:GHANA:BONO_EAST:PRU_WEST:A0014,-1.3864,7.9419,1689,93.5
AFRO:GHANA:BONO_EAST:PRU_WEST:A0015,-1.2172,7.9020,6903,91.4
AFRO:GHANA:BONO_EAST:SENE_EAST:A0000,-0.2823,7.3217,1292,100.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0001,-0.1459,7.7336,1344,118.8
AFRO:GHANA:BONO_EAST:SENE_EAST:A0002,-0.0205,7.2449,903,98.5
AFRO:GHANA:BONO_EAST:SENE_EAST:A0003,-0.4018,7.9458,750,96.8
AFRO:GHANA:BONO_EAST:SENE_EAST:A0004,-0.2100,7.5568,1647,92.8
AFRO:GHANA:BONO_EAST:SENE_EAST:A0005,-0.2093,7.9956,2246,94.1
AFRO:GHANA:BONO_EAST:SENE_EAST:A0006,-0.3456,7.6912,833,103.3
AFRO:GHANA:BONO_EAST:SENE_EAST:A0007,-0.0789,7.4757,1020,104.4
AFRO:GHANA:BONO_EAST:SENE_EAST:A0008,-0.3730,7.4435,855,107.9
AFRO:GHANA:BONO_EAST:SENE_EAST:A0009,-0.1261,7.3993,899,104.6
AFRO:GHANA:BONO_EAST:SENE_EAST:A0010,-0.1938,7.8117,4745,89.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0011,0.1688,7.3277,2944,86.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0012,-0.3060,8.0747,2330,105.9
AFRO:GHANA:BONO_EAST:SENE_EAST:A0013,-0.1090,7.2282,2230,93.0
AFRO:GHANA:BONO_EAST:SENE_EAST:A0014,-0.0339,7.3992,1469,97.4
AFRO:GHANA:BONO_EAST:SENE_EAST:A0015,-0.0637,7.6227,1510,93.1
AFRO:GHANA:BONO_EAST:SENE_EAST:A0016,-0.4049,8.1131,2769,100.8
AFRO:GHANA:BONO_EAST:SENE_EAST:A0017,-0.3966,7.8476,1060,106.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0018,-0.1769,7.9053,3003,105.3
AFRO:GHANA:BONO_EAST:SENE_EAST:A0019,-0.0508,7.7089,1730,87.9
AFRO:GHANA:BONO_EAST:SENE_EAST:A0020,-0.2951,7.5208,1018,99.2
AFRO:GHANA:BONO_EAST:SENE_EAST:A0021,-0.2009,7.3589,1077,95.5
AFRO:GHANA:BONO_EAST:SENE_EAST:A0022,-0.2029,7.2562,1773,86.0
AFRO:GHANA:BONO_EAST:SENE_EAST:A0023,0.0639,7.2156,2347,103.6
AFRO:GHANA:BONO_EAST:SENE_EAST:A0024,-0.3882,7.7588,2011,96.1
AFRO:GHANA:BONO_EAST:SENE_EAST:A0025,0.0866,7.3828,1165,93.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0026,-0.2539,7.8969,843,89.4
AFRO:GHANA:BONO_EAST:SENE_EAST:A0027,-0.2788,7.6176,1151,108.0
AFRO:GHANA:BONO_EAST:SENE_EAST:A0028,-0.3582,7.3588,1745,110.1
AFRO:GHANA:BONO_EAST:SENE_EAST:A0029,-0.1023,7.3142,1373,95.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0030,-0.3309,7.8909,1745,98.6
AFRO:GHANA:BONO_EAST:SENE_EAST:A0031,-0.0145,7.5408,2854,112.5
AFRO:GHANA:BONO_EAST:SENE_EAST:A0032,-0.1662,7.6451,5951,114.0
AFRO:GHANA:BONO_EAST:SENE_EAST:A0033,-0.2758,7.4268,2238,94.3
AFRO:GHANA:BONO_EAST:SENE_EAST:A0034,-0.3062,7.9847,1037,100.7
AFRO:GHANA:BONO_EAST:SENE_EAST:A0035,0.1537,7.2314,1907,111.6
AFRO:GHANA:BONO_EAST:SENE_EAST:A0036,-0.1874,7.4682,1237,102.8
AFRO:GHANA:BONO_EAST:SENE_EAST:A0037,-0.3949,8.0360,2914,102.4
AFRO:GHANA:BONO_EAST:SENE_EAST:A0038,-0.2447,7.7121,6301,114.9
AFRO:GHANA:BONO_EAST:SENE_EAST:A0039,-0.2969,7.7959,1493,87.2
AFRO:GHANA:BONO_EAST:SENE_EAST:A0040,0.0325,7.4626,1812,104.5
AFRO:GHANA:BONO_EAST:SENE_EAST:A0041,0.0840,7.2944,1514,100.3
AFRO:GHANA:BONO_EAST:SENE_EAST:A0042,0.0033,7.3297,1363,99.9
AFRO:GHANA:BONO_EAST:SENE_EAST:A0043,-0.1213,7.5531,1455,102.7
AFRO:GHANA:BONO_EAST:SENE_WEST:A0000,-0.5579,7.6172,809,101.8
AFRO:GHANA:BONO_EAST:SENE_WEST:A0001,-0.6355,7.9537,694,86.8
AFRO:GHANA:BONO_EAST:SENE_WEST:A0002,-0.7706,7.8112,1563,91.7
AFRO:GHANA:BONO_EAST:SENE_WEST:A0003,-0.5402,7.5005,1631,110.8
AFRO:GHANA:BONO_EAST:SENE_WEST:A0004,-0.4974,8.0535,1037,106.7
AFRO:GHANA:BONO_EAST:SENE_WEST:A0005,-0.6025,7.8697,1198,83.1
AFRO:GHANA:BONO_EAST:SENE_WEST:A0006,-0.3822,7.6101,1393,99.8
AFRO:GHANA:BONO_EAST:SENE_WEST:A0007,-0.6570,7.6922,2554,97.4
AFRO:GHANA:BONO_EAST:SENE_WEST:A0008,-0.6993,7.8696,665,92.6
AFRO:GHANA:BONO_EAST:SENE_WEST:A0009,-0.4699,7.7636,1506,94.9
AFRO:GHANA:BONO_EAST:SENE_WEST:A0010,-0.4869,7.8670,3137,92.2
AFRO:GHANA:BONO_EAST:SENE_WEST:A0011,-0.7308,7.5625,1002,86.5
AFRO:GHANA:BONO_EAST:SENE_WEST:A0012,-0.4627,7.4598,864,92.4
AFRO:GHANA:BONO_EAST:SENE_WEST:A0013,-0.5868,8.0557,1057,98.7
AFRO:GHANA:BONO_EAST:SENE_WEST:A0014,-0.6598,7.7806,813,100.3
AFRO:GHANA:BONO_EAST:SENE_WEST:A0015,-0.7500,7.6452,1597,87.3
AFRO:GHANA:BONO_EAST:SENE_WEST:A0016,-0.6207,7.5320,1149,91.7
AFRO:GHANA:BONO_EAST:SENE_WEST:A0017,-0.5587,7.7975,2008,117.8
AFRO:GHANA:BONO_EAST:SENE_WEST:A0018,-0.4452,7.3644,1803,105.4
AFRO:GHANA:BONO_EAST:SENE_WEST:A0019,-0.3865,7.5283,1920,97.0
AFRO:GHANA:BONO_EAST:SENE_WEST:A0020,-0.6760,8.0279,2069,97.9
AFRO:GHANA:BONO_EAST:SENE_WEST:A0021,-0.5508,7.9533,4090,95.9
AFRO:GHANA:BONO_EAST:SENE_WEST:A0022,-0.5393,7.3910,9149,102.7
AFRO:GHANA:BONO_EAST:SENE_WEST:A0023,-0.5594,7.7109,1532,100.4
AFRO:GHANA:BONO_EAST:SENE_WEST:A0024,-0.4740,7.9746,1329,100.6
AFRO:GHANA:BONO_EAST:SENE_WEST:A0025,-0.5099,8.1376,2026,101.1
AFRO:GHANA:BONO_EAST:SENE_WEST:A0026,-0.4626,7.6680,2333,106.6
AFRO:GHANA:BONO_EAST:SENE_WEST:A0027,-0.6084,7.4342,2947,110.4
AFRO:GHANA:BONO_EAST:SENE_WEST:A0028,-0.7938,7.9001,7855,100.5
AFRO:GHANA:BONO_EAST:SENE_WEST:A0029,-0.6514,7.6114,5761,110.8
AFRO:GHANA:BONO_EAST:SENE_WEST:A0030,-0.7236,7.9598,3731,97.0
AFRO:GHANA:BONO_EAST:SENE_WEST:A0031,-0.4744,7.5670,3749,113.9
AFRO:GHANA:BONO_EAST:SENE_WEST:A0032,-0.7544,7.7285,5816,104.5
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0000,-2.0582,7.5920,21034,101.2
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0001,-1.9000,7.4912,14394,88.7
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0002,-1.8326,7.5680,9577,98.0
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0003,-2.0751,7.5061,16858,93.1
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0004,-1.9841,7.4595,15524,94.0
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0005,-1.9842,7.5489,47299,82.3
AFRO:GHANA:BONO_EAST:TECHIMAN_MUNICIPAL:A0006,-1.9051,7.5857,31440,94.6
AFRO:GHANA:BONO_EAST:TECHIMAN_NORTH:A0000,-1.9902,7.6499,11325,89.9
AFRO:GHANA:BONO_EAST:TECHIMAN_NORTH:A0001,-1.9655,7.7503,29716,115.6
AFRO:GHANA:BONO_EAST:TECHIMAN_NORTH:A0002,-1.8883,7.6685,18631,102.9
AFRO:GHANA:BONO_EAST:TECHIMAN_NORTH:A0003,-2.0354,7.7324,10352,82.8
AFRO:GHANA:CENTRAL:ABURA_ASEBU_KWAMANKESE:A0000,-1.1263,5.2824,22059,80.2
AFRO:GHANA:CENTRAL:ABURA_ASEBU_KWAMANKESE:A0001,-1.2447,5.2006,56285,94.2
AFRO:GHANA:CENTRAL:ABURA_ASEBU_KWAMANKESE:A0002,-1.1698,5.3463,37980,87.2
AFRO:GHANA:CENTRAL:ABURA_ASEBU_KWAMANKESE:A0003,-1.2466,5.2947,26064,117.1
AFRO:GHANA:CENTRAL:AGONA_EAST:A0000,-0.6371,5.5897,24163,94.6
AFRO:GHANA:CENTRAL:AGONA_EAST:A0001,-0.7140,5.6576,54879,140.6
AFRO:GHANA:CENTRAL:AGONA_EAST:A0002,-0.6451,5.6850,30115,93.8
AFRO:GHANA:CENTRAL:AGONA_WEST_MUNICIPAL:A0000,-0.8287,5.7013,29334,79.8
AFRO:GHANA:CENTRAL:AGONA_WEST_MUNICIPAL:A0001,-0.7352,5.5534,29689,99.3
AFRO:GHANA:CENTRAL:AGONA_WEST_MUNICIPAL:A0002,-0.8351,5.5871,66272,86.6
AFRO:GHANA:CENTRAL:AGONA_WEST_MUNICIPAL:A0003,-0.7782,5.6377,20901,92.0
AFRO:GHANA:CENTRAL:AJUMAKO_ENYAN_ESSIAM:A0000,-0.9811,5.4621,54236,104.4
AFRO:GHANA:CENTRAL:AJUMAKO_ENYAN_ESSIAM:A0001,-1.0391,5.3852,23105,94.4
AFRO:GHANA:CENTRAL:AJUMAKO_ENYAN_ESSIAM:A0002,-0.9672,5.3472,15034,91.5
AFRO:GHANA:CENTRAL:AJUMAKO_ENYAN_ESSIAM:A0003,-1.0734,5.4717,43907,114.1
AFRO:GHANA:CENTRAL:AJUMAKO_ENYAN_ESSIAM:A0004,-0.9024,5.4594,58750,119.6
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0000,-0.9921,5.6238,5708,91.0
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0001,-1.1350,5.6647,8802,105.9
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0002,-0.9014,5.6788,22102,92.0
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0003,-1.0955,5.5883,12094,96.4
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0004,-0.9750,5.7076,14331,104.8
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0005,-1.0574,5.6962,20842,80.3
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0006,-1.0218,5.5435,19324,108.3
AFRO:GHANA:CENTRAL:ASIKUMA_ODOBEN_BRAKWA:A0007,-0.9200,5.5638,28289,98.1
AFRO:GHANA:CENTRAL:ASSIN_FOSU:A0000,-1.3849,5.7391,42983,107.5
AFRO:GHANA:CENTRAL:ASSIN_FOSU:A0001,-1.2200,5.7124,18830,83.2
AFRO:GHANA:CENTRAL:ASSIN_FOSU:A0002,-1.2913,5.7414,8035,89.5
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0000,-1.2011,5.7925,13009,85.3
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0001,-1.5345,5.8066,11906,92.8
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0002,-1.3855,5.8851,26955,109.3
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0003,-1.4400,5.8092,30260,124.1
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0004,-1.3182,5.8294,12496,112.8
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0005,-1.5430,5.8782,13948,84.5
AFRO:GHANA:CENTRAL:ASSIN_NORTH:A0006,-1.2218,5.8784,15512,120.4
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0000,-1.2953,5.5503,7668,105.4
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0001,-1.2222,5.6373,9481,98.9
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0002,-1.3116,5.6385,3590,119.1
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0003,-1.2491,5.4792,8118,108.3
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0004,-1.2925,5.3945,19420,90.7
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0005,-1.3902,5.6602,17006,97.1
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0006,-1.1426,5.4784,7705,102.7
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0007,-1.3635,5.4672,18117,101.5
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0008,-1.1976,5.4094,12069,94.1
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0009,-1.1895,5.5569,24267,98.7
AFRO:GHANA:CENTRAL:ASSIN_SOUTH:A0010,-1.3902,5.5656,11982,89.2
AFRO:GHANA:CENTRAL:AWUTU_SENYA:A0000,-0.5127,5.5866,50582,116.6
AFRO:GHANA:CENTRAL:AWUTU_SENYA:A0001,-0.5560,5.6838,57357,129.2
AFRO:GHANA:CENTRAL:AWUTU_SENYA_EAST:A0000,-0.4801,5.4897,120697,108.2
AFRO:GHANA:CENTRAL:CAPE_COAST_METROPOLITAN:A0000,-1.2948,5.1719,235414,122.7
AFRO:GHANA:CENTRAL:EFFUTU_MUNICIPAL:A0000,-0.6044,5.3776,91781,85.7
AFRO:GHANA:CENTRAL:EKUMFI:A0000,-0.8527,5.2479,29562,71.4
AFRO:GHANA:CENTRAL:EKUMFI:A0001,-0.8999,5.3066,45157,108.3
AFRO:GHANA:CENTRAL:EKUMFI:A0002,-0.9652,5.2455,18150,98.2
AFRO:GHANA:CENTRAL:GOMOA_CENTRAL:A0000,-0.7225,5.3494,41018,121.9
AFRO:GHANA:CENTRAL:GOMOA_EAST:A0000,-0.6538,5.4280,53826,121.0
AFRO:GHANA:CENTRAL:GOMOA_EAST:A0001,-0.7282,5.4711,160170,121.7
AFRO:GHANA:CENTRAL:GOMOA_EAST:A0002,-0.4589,5.4903,31038,99.4
AFRO:GHANA:CENTRAL:GOMOA_EAST:A0003,-0.6078,5.5174,45505,90.2
AFRO:GHANA:CENTRAL:GOMOA_EAST:A0004,-0.5459,5.4666,52676,110.3
AFRO:GHANA:CENTRAL:GOMOA_WEST:A0000,-0.8372,5.3774,34857,119.8
AFRO:GHANA:CENTRAL:GOMOA_WEST:A0001,-0.8198,5.4819,36156,140.9
AFRO:GHANA:CENTRAL:GOMOA_WEST:A0002,-0.7873,5.2946,21444,77.9
AFRO:GHANA:CENTRAL:KOMENDA_EDINA_EGUAFO_ABIREM_MUNICIPAL:A0000,-1.3532,5.1272,9813,85.3
AFRO:GHANA:CENTRAL:KOMENDA_EDINA_EGUAFO_ABIREM_MUNICIPAL:A0001,-1.5378,5.0888,37932,108.8
AFRO:GHANA:CENTRAL:KOMENDA_EDINA_EGUAFO_ABIREM_MUNICIPAL:A0002,-1.4950,5.1631,68440,86.5
AFRO:GHANA:CENTRAL:KOMENDA_EDINA_EGUAFO_ABIREM_MUNICIPAL:A0003,-1.4048,5.1852,13455,86.6
AFRO:GHANA:CENTRAL:KOMENDA_EDINA_EGUAFO_ABIREM_MUNICIPAL:A0004,-1.4419,5.0989,43550,87.5
AFRO:GHANA:CENTRAL:MFANTSEMAN_MUNICIPAL:A0000,-1.0553,5.2469,57528,98.9
AFRO:GHANA:CENTRAL:MFANTSEMAN_MUNICIPAL:A0001,-1.0930,5.3512,72485,127.5
AFRO:GHANA:CENTRAL:MFANTSEMAN_MUNICIPAL:A0002,-1.1646,5.1999,16998,75.5
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0000,-1.6652,5.6617,7561,94.8
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0001,-1.4815,5.5770,4077,105.9
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0002,-1.7094,5.7412,3387,93.3
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0003,-1.5714,5.6353,17379,108.5
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0004,-1.7743,5.6501,4475,96.5
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0005,-1.6315,5.8032,6258,95.7
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0006,-1.5593,5.5501,8218,93.8
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0007,-1.4691,5.6654,5114,95.0
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0008,-1.5136,5.7287,9071,84.9
AFRO:GHANA:CENTRAL:TWIFO_ATTI_MORKWA:A0009,-1.6057,5.7241,6927,91.9
AFRO:GHANA:CENTRAL:TWIFO_HEMANG_LOWER_DENKYIRA:A0000,-1.3964,5.2591,10260,125.5
AFRO:GHANA:CENTRAL:TWIFO_HEMANG_LOWER_DENKYIRA:A0001,-1.4664,5.4965,6624,98.9
AFRO:GHANA:CENTRAL:TWIFO_HEMANG_LOWER_DENKYIRA:A0002,-1.4553,5.4238,12191,90.5
AFRO:GHANA:CENTRAL:TWIFO_HEMANG_LOWER_DENKYIRA:A0003,-1.5641,5.4606,6607,81.1
AFRO:GHANA:CENTRAL:TWIFO_HEMANG_LOWER_DENKYIRA:A0004,-1.3313,5.3026,5648,100.7
AFRO:GHANA:CENTRAL:TWIFO_HEMANG_LOWER_DENKYIRA:A0005,-1.3965,5.3646,3806,81.6
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_EAST_MUNICIPAL:A0000,-1.7207,5.8484,12887,85.0
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_EAST_MUNICIPAL:A0001,-1.8235,5.9026,15702,98.2
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_EAST_MUNICIPAL:A0002,-1.7881,5.7766,7954,121.2
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_EAST_MUNICIPAL:A0003,-1.6299,5.8903,8373,109.2
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_EAST_MUNICIPAL:A0004,-1.7518,5.9309,36162,90.5
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_WEST:A0000,-2.0753,6.1283,20577,86.1
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_WEST:A0001,-1.9116,5.9816,9696,73.1
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_WEST:A0002,-2.0650,6.2358,11649,118.0
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_WEST:A0003,-2.1487,6.1768,9491,104.2
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_WEST:A0004,-2.0001,6.0619,14305,114.0
AFRO:GHANA:CENTRAL:UPPER_DENKYIRA_WEST:A0005,-1.8393,5.9846,9898,86.5
AFRO:GHANA:EASTERN:ABUAKWA_NORTH:A0000,-0.3545,6.2248,37742,75.9
AFRO:GHANA:EASTERN:ABUAKWA_NORTH:A0001,-0.4279,6.2528,49582,83.6
AFRO:GHANA:EASTERN:ABUAKWA_SOUTH:A0000,-0.4988,6.2199,28248,78.2
AFRO:GHANA:EASTERN:ABUAKWA_SOUTH:A0001,-0.5568,6.1247,28412,88.9
AFRO:GHANA:EASTERN:ABUAKWA_SOUTH:A0002,-0.4064,6.1668,36876,108.8
AFRO:GHANA:EASTERN:ABUAKWA_SOUTH:A0003,-0.4788,6.1387,20077,75.1
AFRO:GHANA:EASTERN:ACHIASE:A0000,-0.9290,5.7754,43933,118.7
AFRO:GHANA:EASTERN:ACHIASE:A0001,-1.1180,5.7763,29689,126.8
AFRO:GHANA:EASTERN:ACHIASE:A0002,-1.0224,5.7983,9619,82.9
AFRO:GHANA:EASTERN:ACHIASE:A0003,-0.9062,5.8399,24952,88.0
AFRO:GHANA:EASTERN:AKWAPEM_NORTH:A0000,-0.0636,5.9625,27223,73.5
AFRO:GHANA:EASTERN:AKWAPEM_NORTH:A0001,-0.2317,5.9870,34061,123.0
AFRO:GHANA:EASTERN:AKWAPEM_NORTH:A0002,-0.1554,5.9188,39503,111.5
AFRO:GHANA:EASTERN:AKWAPEM_SOUTH:A0000,-0.2111,5.8267,10878,93.7
AFRO:GHANA:EASTERN:AKWAPEM_SOUTH:A0001,-0.2682,5.9001,44658,131.5
AFRO:GHANA:EASTERN:AKYEM_MANSA:A0000,-1.1368,6.0845,14013,97.2
AFRO:GHANA:EASTERN:AKYEM_MANSA:A0001,-1.1401,6.1676,24154,104.0
AFRO:GHANA:EASTERN:AKYEM_MANSA:A0002,-1.0276,6.0580,14822,102.5
AFRO:GHANA:EASTERN:AKYEM_MANSA:A0003,-1.1879,6.0124,24577,90.9
AFRO:GHANA:EASTERN:AKYEM_MANSA:A0004,-1.0565,6.1604,16116,109.5
AFRO:GHANA:EASTERN:AKYEM_MANSA:A0005,-1.0945,5.9927,26282,110.2
AFRO:GHANA:EASTERN:ASENE_AKROSO_MANSO:A0000,-0.7495,5.7628,17269,108.1
AFRO:GHANA:EASTERN:ASENE_AKROSO_MANSO:A0001,-0.8129,5.8773,31338,108.2
AFRO:GHANA:EASTERN:ASENE_AKROSO_MANSO:A0002,-0.8827,5.9469,33062,114.1
AFRO:GHANA:EASTERN:ASENE_AKROSO_MANSO:A0003,-0.8248,5.7915,16802,90.6
AFRO:GHANA:EASTERN:ASUOGYAMAN:A0000,0.1409,6.5344,18668,91.7
AFRO:GHANA:EASTERN:ASUOGYAMAN:A0001,0.1130,6.3019,50068,108.5
